date,SMA
2014-01-15,560.013
2014-01-16,562.1786
2014-01-17,563.8282
2014-01-21,565.7712
2014-01-22,567.3862
2014-01-23,568.5147
2014-01-24,568.8154
2014-01-27,568.4084
2014-01-28,568.524
2014-01-29,568.4603
2014-01-30,568.8284
2014-01-31,570.5299
2014-02-03,571.2429
2014-02-04,571.7655
2014-02-05,571.8743
2014-02-06,572.344
2014-02-07,573.5277
2014-02-10,574.5997
2014-02-11,576.2849
2014-02-12,577.2201
2014-02-13,578.506
2014-02-14,579.6741
2014-02-18,581.1876
2014-02-19,582.1566
2014-02-20,583.1368
2014-02-21,584.2325
2014-02-24,586.4563
2014-02-25,589.4348
2014-02-26,591.8713
2014-02-27,594.6872
2014-02-28,596.7
2014-03-03,597.2446
2014-03-04,599.2879
2014-03-05,601.2966
2014-03-06,603.2128
2014-03-07,604.5878
2014-03-10,605.4437
2014-03-11,606.1223
2014-03-12,606.5516
2014-03-13,606.6111
2014-03-14,605.9315
2014-03-17,605.6631
2014-03-18,605.6727
2014-03-19,605.5952
2014-03-20,605.4209
2014-03-21,604.9005
2014-03-24,603.5318
2014-03-25,601.9951
2014-03-26,599.7832
2014-03-27,597.1519
2014-03-28,594.757
2014-03-31,592.5456
2014-04-01,590.5389
2014-04-02,588.4535
2014-04-03,586.4438
2014-04-04,583.2425
2014-04-07,579.891
2014-04-08,577.6739
2014-04-09,575.7499
2014-04-10,573.2659
2014-04-11,570.7431
2014-04-14,568.1083
2014-04-15,565.168
2014-04-16,563.2889
2014-04-17,560.4343
2014-04-21,557.7352
2014-04-22,555.9723
2014-04-23,553.7901
2014-04-24,552.1252
2014-04-25,550.337
2014-04-28,548.3955
2014-04-29,547.263
2014-04-30,545.5469
2014-05-01,544.008
2014-05-02,542.1265
2014-05-05,541.6305
2014-05-06,540.7275
2014-05-07,538.752
2014-05-08,536.4085
2014-05-09,535.405
2014-05-12,535.4385
2014-05-13,535.2555
2014-05-14,534.541
2014-05-15,532.802
2014-05-16,532.05
2014-05-19,532.023
2014-05-20,531.7675
2014-05-21,532.377
2014-05-22,533.4275
2014-05-23,535.4625
2014-05-27,538.057
2014-05-28,539.763
2014-05-29,541.547
2014-05-30,543.203
2014-06-02,544.7265
2014-06-03,545.6855
2014-06-04,547.245
2014-06-05,549.5915
2014-06-06,551.8845
2014-06-09,554.09
2014-06-10,555.5835
2014-06-11,556.8815
2014-06-12,558.136
2014-06-13,559.6975
2014-06-16,560.8975
2014-06-17,561.4867
2014-06-18,562.5002
2014-06-19,563.2647
2014-06-20,563.8182
2014-06-23,564.3427
2014-06-24,564.2262
2014-06-25,565.0002
2014-06-26,565.7107
2014-06-27,566.4127
2014-06-30,567.4292
2014-07-01,569.2782
2014-07-02,571.1292
2014-07-03,572.5367
2014-07-07,573.7732
2014-07-08,574.1567
2014-07-09,574.9097
2014-07-10,575.5367
2014-07-11,576.8942
2014-07-14,578.5897
2014-07-15,580.6277
2014-07-16,582.628
2014-07-17,583.636
2014-07-18,585.642
2014-07-21,587.238
2014-07-22,588.702
2014-07-23,590.3345
2014-07-24,591.1885
2014-07-25,591.854
2014-07-28,592.5205
2014-07-29,592.9845
2014-07-30,593.182
2014-07-31,592.6205
2014-08-01,591.6465
2014-08-04,591.222
2014-08-05,590.959
2014-08-06,590.5155
2014-08-07,590.104
2014-08-08,589.6685
2014-08-11,588.818
2014-08-12,587.771
2014-08-13,587.468
2014-08-14,587.6595
2014-08-15,586.5895
2014-08-18,586.3025
2014-08-19,585.9795
2014-08-20,585.4905
2014-08-21,584.961
2014-08-22,584.684
2014-08-25,584.2615
2014-08-26,583.97
2014-08-27,583.348
2014-08-28,583.3865
2014-08-29,583.8245
2014-09-02,584.1425
2014-09-03,584.9615
2014-09-04,585.894
2014-09-05,587.1925
2014-09-08,588.377
2014-09-09,589.113
2014-09-10,590.178
2014-09-11,590.5055
2014-09-12,590.518
2014-09-15,590.4145
2014-09-16,590.2185
2014-09-17,590.0275
2014-09-18,590.1205
2014-09-19,590.7695
2014-09-22,591.006
2014-09-23,591.0365
2014-09-24,591.5515
2014-09-25,591.664
2014-09-26,592.043
2014-09-29,592.3155
2014-09-30,592.3045
2014-10-01,591.81
2014-10-02,591.197
2014-10-03,590.6205
2014-10-06,589.928
2014-10-07,589.0345
2014-10-08,588.5505
2014-10-09,587.5355
2014-10-10,586.05
2014-10-13,584.2055
2014-10-14,582.201
2014-10-15,579.573
2014-10-16,576.5555
2014-10-17,572.434
2014-10-20,569.1895
2014-10-21,566.532
2014-10-22,563.7455
2014-10-23,562.1655
2014-10-24,560.2155
2014-10-27,558.319
2014-10-28,556.8455
2014-10-29,555.7865
2014-10-30,554.756
2014-10-31,553.837
2014-11-03,552.6365
2014-11-04,552.141
2014-11-05,550.7515
2014-11-06,549.7955
2014-11-07,549.627
2014-11-10,550.301
2014-11-11,550.931
2014-11-12,551.807
2014-11-13,552.783
2014-11-14,554.394
2014-11-17,555.107
2014-11-18,555.431
2014-11-19,555.6565
2014-11-20,555.162
2014-11-21,555.0115
2014-11-24,554.8915
2014-11-25,554.406
2014-11-26,553.87
2014-11-28,553.3105
2014-12-01,551.8995
2014-12-02,550.6405
2014-12-03,549.2795
2014-12-04,548.611
2014-12-05,547.4305
2014-12-08,546.376
2014-12-09,545.27
2014-12-10,543.6075
2014-12-11,542.3005
2014-12-12,540.554
2014-12-15,538.5865
2014-12-16,536.1625
2014-12-17,534.2595
2014-12-18,532.6305
2014-12-19,531.4445
2014-12-22,530.765
2014-12-23,530.3295
2014-12-24,529.7145
2014-12-26,529.404
2014-12-29,528.8155
2014-12-30,528.597
2014-12-31,528.2005
2015-01-02,527.8295
2015-01-05,526.6735
2015-01-06,525.6015
2015-01-07,524.3225
2015-01-08,522.8625
2015-01-09,521.4965
2015-01-12,519.744
2015-01-13,518.7585
2015-01-14,518.263
2015-01-15,518.5555
2015-01-16,518.7557
2015-01-20,518.5217
2015-01-21,518.5392
2015-01-22,518.7892
2015-01-23,518.9482
2015-01-26,518.9377
2015-01-27,517.9212
2015-01-28,516.6772
2015-01-29,515.5747
2015-01-30,515.9192
2015-02-02,516.0517
2015-02-03,516.7437
2015-02-04,517.7167
2015-02-05,518.9507
2015-02-06,520.299
2015-02-09,521.727
2015-02-10,523.882
2015-02-11,525.692
2015-02-12,527.696
2015-02-13,530.0535
2015-02-17,531.7812
2015-02-18,533.4167
2015-02-19,534.7197
2015-02-20,534.9447
2015-02-23,534.5972
2015-02-24,534.6937
2015-02-25,536.0007
2015-02-26,538.3437
2015-02-27,540.8137
2015-03-02,542.6872
2015-03-03,545.017
2015-03-04,547.2685
2015-03-05,550.0352
2015-03-06,552.1887
2015-03-09,554.2
2015-03-10,555.7285
2015-03-11,556.505
2015-03-12,557.6635
2015-03-13,558.013
2015-03-16,558.537
2015-03-17,559.167
2015-03-18,560.3425
2015-03-19,561.2035
2015-03-20,562.361
2015-03-23,563.8795
2015-03-24,565.824
2015-03-25,566.8075
2015-03-26,567.025
2015-03-27,566.771
2015-03-30,566.0767
2015-03-31,564.872
2015-04-01,563.43
2015-04-02,561.4238
2015-04-06,559.9763
2015-04-07,558.5143
2015-04-08,557.9638
2015-04-09,557.5803
2015-04-10,556.9488
2015-04-13,556.7308
2015-04-14,555.6378
2015-04-15,554.8093
2015-04-16,553.6773
2015-04-17,552.1308
2015-04-20,551.1098
2015-04-21,549.9875
2015-04-22,548.5695
2015-04-23,548.0925
2015-04-24,548.5935
2015-04-27,549.022
2015-04-28,549.1838
2015-04-29,549.5182
2015-04-30,549.4823
2015-05-01,549.9748
2015-05-04,550.4193
2015-05-05,550.3285
2015-05-06,549.6405
2015-05-07,549.3415
2015-05-08,549.362
2015-05-11,549.219
2015-05-12,549.1665
2015-05-13,549.089
2015-05-14,549.373
2015-05-15,550.0605
2015-05-18,550.1675
2015-05-19,550.4852
2015-05-20,550.6517
2015-05-21,550.6192
2015-05-22,549.6622
2015-05-26,548.7157
2015-05-27,548.2097
2015-05-28,547.8492
2015-05-29,547.6767
2015-06-01,547.5792
2015-06-02,547.6347
2015-06-03,548.247
2015-06-04,549.0775
2015-06-05,549.452
2015-06-08,549.1785
2015-06-09,548.9975
2015-06-10,549.691
2015-06-11,550.2185
2015-06-12,550.132
2015-06-15,549.9575
2015-06-16,549.8675
2015-06-17,549.7335
2015-06-18,549.917
2015-06-19,549.9525
2015-06-22,550.2105
2015-06-23,551.0205
2015-06-24,551.2365
2015-06-25,551.425
2015-06-26,551.812
2015-06-29,551.414
2015-06-30,550.7185
2015-07-01,550.119
2015-07-02,549.9015
2015-07-06,549.706
2015-07-07,550.0335
2015-07-08,550.0105
2015-07-09,549.613
2015-07-10,549.9165
2015-07-13,551.1295
2015-07-14,553.1885
2015-07-15,555.143
2015-07-16,557.902
2015-07-17,565.074
2015-07-20,571.84
2015-07-21,578.6235
2015-07-22,585.209
2015-07-23,591.017
2015-07-24,595.858
2015-07-27,601.1185
2015-07-28,607.039
2015-07-29,613.1085
2015-07-30,619.1715
2015-07-31,624.6795
2015-08-03,630.6345
2015-08-04,636.197
2015-08-05,642.7765
2015-08-06,649.0515
2015-08-07,654.4655
2015-08-10,659.036
2015-08-11,664.342
2015-08-12,669.7175
2015-08-13,673.954
2015-08-14,673.4415
2015-08-17,673.505
2015-08-18,673.174
2015-08-19,673.121
2015-08-20,673.3585
2015-08-21,672.8215
2015-08-24,670.8135
2015-08-25,668.454
2015-08-26,668.3695
2015-08-27,668.5395
2015-08-28,668.649
2015-08-31,667.804
2015-09-01,666.218
2015-09-02,664.799
2015-09-03,663.144
2015-09-04,661.3725
2015-09-08,660.4095
2015-09-09,658.065
2015-09-10,656.0455
2015-09-11,654.485
2015-09-14,652.64
2015-09-15,651.188
2015-09-16,650.0275
2015-09-17,648.909
2015-09-18,647.981
2015-09-21,649.1285
2015-09-22,650.883
2015-09-23,652.924
2015-09-24,652.6825
2015-09-25,651.292
2015-09-28,649.52
2015-09-29,648.2595
2015-09-30,648.7
2015-10-01,648.5545
2015-10-02,649.5515
2015-10-05,651.6875
2015-10-06,653.0755
2015-10-07,654.405
2015-10-08,655.201
2015-10-09,655.998
2015-10-12,657.196
2015-10-13,658.101
2015-10-14,658.8455
2015-10-15,659.913
2015-10-16,661.633
2015-10-19,663.2815
2015-10-20,664.6215
2015-10-21,665.547
2015-10-22,666.8585
2015-10-23,670.8175
2015-10-26,676.161
2015-10-27,681.6715
2015-10-28,686.599
2015-10-29,691.7415
2015-10-30,695.7615
2015-11-02,699.5645
2015-11-03,703.4235
2015-11-04,707.689
2015-11-05,712.3725
2015-11-06,716.8905
2015-11-09,720.8075
2015-11-10,724.562
2015-11-11,728.804
2015-11-12,731.9795
2015-11-13,734.217
2015-11-16,736.7405
2015-11-17,740.0395
2015-11-18,744.45
2015-11-19,748.39
2015-11-20,751.2735
2015-11-23,753.5525
2015-11-24,755.393
2015-11-25,757.01
2015-11-27,758.366
2015-11-30,759.639
2015-12-01,761.4415
2015-12-02,762.893
2015-12-03,763.5375
2015-12-04,764.4645
2015-12-07,765.034
2015-12-08,766.0525
2015-12-09,766.267
2015-12-10,766.0065
2015-12-11,765.701
2015-12-14,766.8245
2015-12-15,767.308
2015-12-16,768.8385
2015-12-17,769.3295
2015-12-18,769.175
2015-12-21,768.365
2015-12-22,767.8865
2015-12-23,767.8305
2015-12-24,767.6595
2015-12-28,768.173
2015-12-29,769.7285
2015-12-30,770.054
2015-12-31,770.062
2016-01-04,769.624
2016-01-05,768.74
2016-01-06,768.057
2016-01-07,766.35
2016-01-08,764.768
2016-01-11,763.4195
2016-01-12,763.1655
2016-01-13,761.017
2016-01-14,759.582
2016-01-15,756.277
2016-01-19,753.7395
2016-01-20,751.825
2016-01-21,750.1185
2016-01-22,749.035
2016-01-25,747.2905
2016-01-26,745.688
2016-01-27,742.455
2016-01-28,740.172
2016-01-29,738.7245
2016-02-01,738.3625
2016-02-02,739.436
2016-02-03,738.8285
2016-02-04,737.3635
2016-02-05,735.5015
2016-02-08,734.164
2016-02-09,732.5615
2016-02-10,730.637
2016-02-11,729.9765
2016-02-12,728.7515
2016-02-16,729.109
2016-02-17,729.7535
2016-02-18,729.701
2016-02-19,729.473
2016-02-22,728.6525
2016-02-23,727.836
2016-02-24,727.1915
2016-02-25,727.7685
2016-02-26,726.5965
2016-02-29,724.39
2016-03-01,722.96
2016-03-02,720.8885
2016-03-03,719.999
2016-03-04,720.0085
2016-03-07,720.4605
2016-03-08,720.929
2016-03-09,722.1485
2016-03-10,723.4145
2016-03-11,725.34
2016-03-14,727.5075
2016-03-15,729.154
2016-03-16,730.4235
2016-03-17,732.472
2016-03-18,734.137
2016-03-21,735.7925
2016-03-22,737.9305
2016-03-23,739.7635
2016-03-24,741.0495
2016-03-28,742.4705
2016-03-29,744.904
2016-03-30,746.2125
2016-03-31,747.3835
2016-04-01,749.2875
2016-04-04,751.0325
2016-04-05,753.321
2016-04-06,756.048
2016-04-07,757.7835
2016-04-08,759.1485
2016-04-11,759.782
2016-04-12,760.486
2016-04-13,761.553
2016-04-14,762.4545
2016-04-15,763.5305
2016-04-18,765.144
2016-04-19,765.8485
2016-04-20,766.592
2016-04-21,767.714
2016-04-22,766.8605
2016-04-25,766.307
2016-04-26,764.281
2016-04-27,761.937
2016-04-28,759.045
2016-04-29,755.9555
2016-05-02,753.42
2016-05-03,750.9135
2016-05-04,748.0785
2016-05-05,745.808
2016-05-06,744.0935
2016-05-09,742.673
2016-05-10,741.426
2016-05-11,739.358
2016-05-12,736.992
2016-05-13,734.2335
2016-05-16,731.3645
2016-05-17,728.5615
2016-05-18,725.9045
2016-05-19,722.67
2016-05-20,721.867
2016-05-23,720.619
2016-05-24,721.002
2016-05-25,721.834
2016-05-26,723.4275
2016-05-27,725.4135
2016-05-31,727.1355
2016-06-01,729.1365
2016-06-02,730.7815
2016-06-03,731.839
2016-06-06,732.083
2016-06-07,732.181
2016-06-08,732.3585
2016-06-09,732.957
2016-06-10,733.213
2016-06-13,733.5655
2016-06-14,733.713
2016-06-15,734.313
2016-06-16,734.4365
2016-06-17,733.8835
2016-06-20,733.1045
2016-06-21,732.686
2016-06-22,731.558
2016-06-23,730.3965
2016-06-24,727.81
2016-06-27,724.487
2016-06-28,721.6075
2016-06-29,718.944
2016-06-30,716.907
2016-07-01,715.6265
2016-07-05,714.368
2016-07-06,713.262
2016-07-07,711.4785
2016-07-08,710.2415
2016-07-11,709.942
2016-07-12,709.9735
2016-07-13,709.785
2016-07-14,709.9655
2016-07-15,710.5345
2016-07-18,712.982
2016-07-19,715.346
2016-07-20,717.756
2016-07-21,719.953
2016-07-22,722.1735
2016-07-25,725.7895
2016-07-26,729.615
2016-07-27,733.1505
2016-07-28,736.683
2016-07-29,741.0735
2016-08-01,745.608
2016-08-02,750.3695
2016-08-03,754.867
2016-08-04,759.3665
2016-08-05,763.824
2016-08-08,767.7255
2016-08-09,771.474
2016-08-10,775.4245
2016-08-11,779.0445
2016-08-12,782.6155
2016-08-15,785.2535
2016-08-16,787.6425
2016-08-17,790.0595
2016-08-18,792.4765
2016-08-19,794.495
2016-08-22,796.4665
2016-08-23,798.4135
2016-08-24,799.995
2016-08-25,801.268
2016-08-26,801.362
2016-08-29,801.106
2016-08-30,800.696
2016-08-31,800.2425
2016-09-01,799.95
2016-09-02,799.447
2016-09-06,799.5865
2016-09-07,799.612
2016-09-08,799.3295
2016-09-09,798.3435
2016-09-12,797.932
2016-09-13,797.07
2016-09-14,796.5335
2016-09-15,796.324
2016-09-16,796.085
2016-09-19,795.872
2016-09-20,796.0135
2016-09-21,796.4355
2016-09-22,797.553
2016-09-23,798.736
2016-09-26,799.2075
2016-09-27,799.953
2016-09-28,800.86
2016-09-29,801.4995
2016-09-30,802.1325
2016-10-03,802.308
2016-10-04,802.0465
2016-10-05,801.7085
2016-10-06,801.7205
2016-10-07,802.332
2016-10-10,803.0995
2016-10-11,804.142
2016-10-12,805.2075
2016-10-13,805.35
2016-10-14,805.6815
2016-10-17,806.254
2016-10-18,807.3395
2016-10-19,808.4425
2016-10-20,808.7265
2016-10-21,809.1815
2016-10-24,810.836
2016-10-25,811.727
2016-10-26,812.329
2016-10-27,813.0645
2016-10-28,813.8395
2016-10-31,814.3155
2016-11-01,814.45
2016-11-02,813.8095
2016-11-03,812.765
2016-11-04,811.7845
2016-11-07,811.1775
2016-11-08,811.298
2016-11-09,810.989
2016-11-10,809.7995
2016-11-11,808.157
2016-11-14,805.476
2016-11-15,803.1595
2016-11-16,800.804
2016-11-17,799.0305
2016-11-18,796.626
2016-11-21,794.079
2016-11-22,791.9015
2016-11-23,789.7465
2016-11-25,787.8905
2016-11-28,786.202
2016-11-29,785.179
2016-11-30,783.699
2016-12-01,782.4945
2016-12-02,781.608
2016-12-05,781.464
2016-12-06,780.1715
2016-12-07,779.146
2016-12-08,778.625
2016-12-09,780.083
2016-12-12,781.8905
2016-12-13,784.9965
2016-12-14,787.133
2016-12-15,788.9165
2016-12-16,790.1005
2016-12-19,791.927
2016-12-20,793.447
2016-12-21,794.807
2016-12-22,796.341
2016-12-23,797.7195
2016-12-27,798.9265
2016-12-28,799.683
2016-12-29,801.033
2016-12-30,802.439
2017-01-03,804.6165
2017-01-04,806.094
2017-01-05,807.936
2017-01-06,809.623
2017-01-09,811.2235
2017-01-10,812.0515
2017-01-11,813.1495
2017-01-12,813.859
2017-01-13,814.5115
2017-01-17,815.102
2017-01-18,816.061
2017-01-19,816.6545
2017-01-20,817.303
2017-01-23,818.9145
2017-01-24,820.907
2017-01-25,823.4395
2017-01-26,825.792
2017-01-27,827.815
2017-01-30,828.8625
2017-01-31,830.2495
2017-02-01,830.611
2017-02-02,831.1355
2017-02-03,831.491
2017-02-06,831.3115
2017-02-07,831.414
2017-02-08,831.6075
2017-02-09,831.6175
2017-02-10,831.8835
2017-02-13,832.2845
2017-02-14,832.913
2017-02-15,833.328
2017-02-16,834.218
2017-02-17,835.137
2017-02-21,835.379
2017-02-22,835.4705
2017-02-23,835.098
2017-02-24,834.6395
2017-02-27,834.8715
2017-02-28,835.9265
2017-03-01,837.7545
2017-03-02,839.485
2017-03-03,841.026
2017-03-06,842.383
2017-03-07,843.8595
2017-03-08,845.08
2017-03-09,846.478
2017-03-10,848.0452
2017-03-13,849.5317
2017-03-14,850.8792
2017-03-15,852.2972
2017-03-16,853.9312
2017-03-17,855.4412
2017-03-20,856.5092
2017-03-21,856.5527
2017-03-22,856.4747
2017-03-23,855.9072
2017-03-24,855.2737
2017-03-27,854.7157
2017-03-28,854.5007
2017-03-29,854.1567
2017-03-30,854.1382
2017-03-31,854.0742
2017-04-03,854.5482
2017-04-04,854.6192
2017-04-05,854.3827
2017-04-06,853.7455
2017-04-07,852.7802
2017-04-10,851.6362
2017-04-11,850.3347
2017-04-12,848.9882
2017-04-13,847.4972
2017-04-17,846.6352
2017-04-18,845.9392
2017-04-19,846.2577
2017-04-20,846.7717
2017-04-21,847.7367
2017-04-24,849.9262
2017-04-25,852.4427
2017-04-26,854.8682
2017-04-27,856.9467
2017-04-28,860.6987
2017-05-01,864.9497
2017-05-02,868.9667
2017-05-03,873.7607
2017-05-04,879.0512
2017-05-05,884.3105
2017-05-08,890.14
2017-05-09,895.8905
2017-05-10,901.6385
2017-05-11,907.36
2017-05-12,913.108
2017-05-15,918.3125
2017-05-16,923.8435
2017-05-17,928.1265
2017-05-18,932.6475
2017-05-19,937.4325
2017-05-22,941.6895
2017-05-23,945.775
2017-05-24,950.1985
2017-05-25,955.2195
2017-05-26,958.657
2017-05-30,961.8245
2017-05-31,964.3245
2017-06-01,966.3165
2017-06-02,968.3865
2017-06-05,971.0665
2017-06-06,972.966
2017-06-07,975.21
2017-06-08,977.682
2017-06-09,978.3935
2017-06-12,978.727
2017-06-13,979.291
2017-06-14,979.457
2017-06-15,980.3575
2017-06-16,980.7635
2017-06-19,981.792
2017-06-20,982.038
2017-06-21,982.44
2017-06-22,982.3905
2017-06-23,982.102
2017-06-26,981.043
2017-06-27,978.639
2017-06-28,977.335
2017-06-29,974.8115
2017-06-30,971.4895
2017-07-03,967.2685
2017-07-05,964.0475
2017-07-06,960.3525
2017-07-07,957.179
2017-07-10,956.223
2017-07-11,955.809
2017-07-12,955.667
2017-07-13,955.713
2017-07-14,956.5495
2017-07-17,957.4165
2017-07-18,958.003
2017-07-19,959.192
2017-07-20,959.872
2017-07-21,960.733
2017-07-24,961.344
2017-07-25,961.191
2017-07-26,962.052
2017-07-27,961.627
2017-07-28,962.6525
2017-07-31,963.4435
2017-08-01,964.7985
2017-08-02,965.5675
2017-08-03,966.198
2017-08-04,966.447
2017-08-07,966.1845
2017-08-08,965.7175
2017-08-09,964.3385
2017-08-10,962.0755
2017-08-11,959.7345
2017-08-14,957.883
2017-08-15,955.4395
2017-08-16,953.0145
2017-08-17,949.788
2017-08-18,946.405
2017-08-21,942.533
2017-08-22,941.1015
2017-08-23,939.965
2017-08-24,939.184
2017-08-25,937.7925
2017-08-28,936.924
2017-08-29,936.3835
2017-08-30,936.183
2017-08-31,936.93
2017-09-01,937.24
2017-09-05,937.0265
2017-09-06,936.918
2017-09-07,937.4085
2017-09-08,938.2995
2017-09-11,938.9595
2017-09-12,939.3455
2017-09-13,939.9635
2017-09-14,939.7565
2017-09-15,940.138
2017-09-18,940.3165
2017-09-19,941.116
2017-09-20,941.473
2017-09-21,941.7215
2017-09-22,942.04
2017-09-25,942.229
2017-09-26,942.694
2017-09-27,943.9015
2017-09-28,944.9605
2017-09-29,945.8845
2017-10-02,946.6585
2017-10-03,948.1885
2017-10-04,949.4265
2017-10-05,951.1915
2017-10-06,953.803
2017-10-09,956.254
2017-10-10,958.3115
2017-10-11,961.072
2017-10-12,964.348
2017-10-13,967.977
2017-10-16,971.957
2017-10-17,975.664
2017-10-18,978.924
2017-10-19,981.6385
2017-10-20,984.729
2017-10-23,987.292
2017-10-24,989.845
2017-10-25,991.423
2017-10-26,992.7535
2017-10-27,995.751
2017-10-30,999.034
2017-10-31,1002.082
2017-11-01,1005.873
2017-11-02,1008.762
2017-11-03,1011.5795
2017-11-06,1014.098
2017-11-07,1017.3275
2017-11-08,1019.9595
2017-11-09,1022.063
2017-11-10,1023.877
2017-11-13,1025.4695
2017-11-14,1027.0015
2017-11-15,1028.185
2017-11-16,1030.5165
2017-11-17,1032.0575
2017-11-20,1034.5135
2017-11-21,1037.604
2017-11-22,1040.627
2017-11-24,1043.882
2017-11-27,1045.799
2017-11-28,1047.307
2017-11-29,1047.524
2017-11-30,1047.2025
2017-12-01,1046.3075
2017-12-04,1044.4015
2017-12-05,1043.2475
2017-12-06,1042.264
2017-12-07,1041.578
2017-12-08,1041.661
2017-12-11,1042.052
2017-12-12,1042.4305
2017-12-13,1042.918
2017-12-14,1043.971
2017-12-15,1045.1475
2017-12-18,1047.6075
2017-12-19,1049.8635
2017-12-20,1051.0265
2017-12-21,1051.973
2017-12-22,1052.59
2017-12-26,1052.282
2017-12-27,1052.1275
2017-12-28,1053.056
2017-12-29,1053.9175
2018-01-02,1056.3245
2018-01-03,1060.307
2018-01-04,1064.115
2018-01-05,1067.9935
2018-01-08,1071.4755
2018-01-09,1074.646
2018-01-10,1077.5545
2018-01-11,1080.7185
2018-01-12,1084.6815
2018-01-16,1088.343
2018-01-17,1091.698
2018-01-18,1094.242
2018-01-19,1097.428
2018-01-22,1101.958
2018-01-23,1107.224
2018-01-24,1112.3455
2018-01-25,1118.16
2018-01-26,1124.528
2018-01-29,1131.0545
2018-01-30,1137.253
2018-01-31,1142.7035
2018-02-01,1147.207
2018-02-02,1148.379
2018-02-05,1145.984
2018-02-06,1144.495
2018-02-07,1141.626
2018-02-08,1136.5045
2018-02-09,1133.2155
2018-02-12,1129.411
2018-02-13,1125.583
2018-02-14,1122.263
2018-02-15,1120.0325
2018-02-16,1117.6325
2018-02-20,1114.604
2018-02-21,1111.483
2018-02-22,1108.4135
2018-02-23,1105.711
2018-02-26,1103.518
2018-02-27,1100.0695
2018-02-28,1096.397
2018-03-01,1090.8565
2018-03-02,1085.984
2018-03-05,1084.762
2018-03-06,1086.6875
2018-03-07,1088.218
2018-03-08,1091.9165
2018-03-09,1099.573
2018-03-12,1105.556
2018-03-13,1109.8235
2018-03-14,1114.561
2018-03-15,1118.4565
2018-03-16,1120.6095
2018-03-19,1120.838
2018-03-20,1120.4485
2018-03-21,1119.461
2018-03-22,1116.6235
2018-03-23,1111.5465
2018-03-26,1107.066
2018-03-27,1101.5375
2018-03-28,1096.6005
2018-03-29,1094.887
2018-04-02,1091.3115
2018-04-03,1087.5075
2018-04-04,1083.948
2018-04-05,1079.828
2018-04-06,1073.8565
2018-04-09,1066.819
2018-04-10,1060.3475
2018-04-11,1054.605
2018-04-12,1049.025
2018-04-13,1043.2965
2018-04-16,1038.8805
2018-04-17,1037.845
2018-04-18,1036.8245
2018-04-19,1036.597
2018-04-20,1037.8055
2018-04-23,1040.1685
2018-04-24,1038.596
2018-04-25,1039.3985
2018-04-26,1041.305
2018-04-27,1041.0205
2018-04-30,1041.318
2018-05-01,1042.4215
2018-05-02,1042.2385
2018-05-03,1041.9215
2018-05-04,1043.974
2018-05-07,1045.9425
2018-05-08,1047.047
2018-05-09,1050.2415
2018-05-10,1053.6505
2018-05-11,1057.0175
2018-05-14,1060.0425
2018-05-15,1060.318
2018-05-16,1060.753
2018-05-17,1060.3435
2018-05-18,1059.9595
2018-05-21,1060.4695
2018-05-22,1063.103
2018-05-23,1066.2515
2018-05-24,1068.3585
2018-05-25,1070.99
2018-05-29,1073.4645
2018-05-30,1075.3005
2018-05-31,1078.998
2018-06-01,1084.433
2018-06-04,1089.535
2018-06-05,1094.113
2018-06-06,1098.531
2018-06-07,1100.8045
2018-06-08,1102.1665
2018-06-11,1104.0425
2018-06-12,1106.122
2018-06-13,1109.09
2018-06-14,1112.891
2018-06-15,1116.7915
2018-06-18,1122.4885
2018-06-19,1127.2225
2018-06-20,1132.6605
2018-06-21,1136.8345
2018-06-22,1141.0265
2018-06-25,1143.7865
2018-06-26,1147.014
2018-06-27,1148.9875
2018-06-28,1150.3265
2018-06-29,1150.036
2018-07-02,1149.4895
2018-07-03,1147.7525
2018-07-05,1147.4695
2018-07-06,1148.5025
2018-07-09,1150.231
2018-07-10,1151.543
2018-07-11,1152.7065
2018-07-12,1155.558
2018-07-13,1157.7735
2018-07-16,1159.6355
2018-07-17,1161.1105
2018-07-18,1162.8215
2018-07-19,1163.573
2018-07-20,1164.995
2018-07-23,1167.0805
2018-07-24,1173.024
2018-07-25,1180.19
2018-07-26,1188.618
2018-07-27,1194.9235
2018-07-30,1199.966
2018-07-31,1204.2215
2018-08-01,1210.057
2018-08-02,1215.049
2018-08-03,1219.203
2018-08-06,1222.7225
2018-08-07,1227.1575
2018-08-08,1231.651
2018-08-09,1234.811
2018-08-10,1237.2155
2018-08-13,1239.822
2018-08-14,1242.075
2018-08-15,1243.0405
2018-08-16,1244.2885
2018-08-17,1245.187
2018-08-20,1245.7345
2018-08-21,1243.6975
2018-08-22,1240.988
2018-08-23,1237.771
2018-08-24,1236.964
2018-08-27,1238.2755
2018-08-28,1239.2075
2018-08-29,1240.7905
2018-08-30,1241.456
2018-08-31,1241.138
2018-09-04,1239.82
2018-09-05,1236.983
2018-09-06,1233.116
2018-09-07,1228.7725
2018-09-10,1224.9
2018-09-11,1221.9675
2018-09-12,1217.6405
2018-09-13,1215.1365
2018-09-14,1212.8325
2018-09-17,1210.0315
2018-09-18,1207.2895
2018-09-19,1205.1325
2018-09-20,1203.6235
2018-09-21,1201.1715
2018-09-24,1198.312
2018-09-25,1195.193
2018-09-26,1192.603
2018-09-27,1189.7385
2018-09-28,1187.3705
2018-10-01,1186.207
2018-10-02,1186.0235
2018-10-03,1186.645
