date,EMA
2014-01-13,556.2894
2014-01-14,558.2123
2014-01-15,559.9148
2014-01-16,561.8181
2014-01-17,563.2684
2014-01-21,565.2097
2014-01-22,567.0291
2014-01-23,568.4403
2014-01-24,567.9845
2014-01-27,566.4927
2014-01-28,566.1832
2014-01-29,565.1347
2014-01-30,565.546
2014-01-31,568.0952
2014-02-03,568.1309
2014-02-04,568.3891
2014-02-05,568.8635
2014-02-06,570.0932
2014-02-07,572.0408
2014-02-10,573.5875
2014-02-11,575.8109
2014-02-12,577.6558
2014-02-13,579.9559
2014-02-14,582.1756
2014-02-18,584.5698
2014-02-19,586.328
2014-02-20,588.0034
2014-02-21,589.5039
2014-02-24,591.278
2014-02-25,593.241
2014-02-26,595.0251
2014-02-27,596.5934
2014-02-28,597.8423
2014-03-03,598.3533
2014-03-04,599.3992
2014-03-05,600.5056
2014-03-06,601.5711
2014-03-07,602.3049
2014-03-10,602.815
2014-03-11,602.7233
2014-03-12,602.9896
2014-03-13,602.3593
2014-03-14,601.0123
2014-03-17,600.7154
2014-03-18,601.3621
2014-03-19,601.3735
2014-03-20,601.284
2014-03-21,600.5285
2014-03-24,598.6456
2014-03-25,596.9797
2014-03-26,594.1947
2014-03-27,590.83
2014-03-28,588.0661
2014-03-31,585.2961
2014-04-01,583.7633
2014-04-02,582.3866
2014-04-03,581.3497
2014-04-04,577.9117
2014-04-07,574.361
2014-04-08,572.7562
2014-04-09,572.2118
2014-04-10,569.7811
2014-04-11,566.7315
2014-04-14,564.6809
2014-04-15,563.1589
2014-04-16,563.2295
2014-04-17,561.3352
2014-04-21,559.2433
2014-04-22,557.9344
2014-04-23,555.9892
2014-04-24,553.9369
2014-04-25,551.0001
2014-04-28,548.3315
2014-04-29,547.1885
2014-04-30,546.0163
2014-05-01,545.3033
2014-05-02,544.2144
2014-05-05,543.3683
2014-05-06,541.3875
2014-05-07,539.1601
2014-05-08,537.3515
2014-05-09,536.3295
2014-05-12,536.5295
2014-05-13,537.0067
2014-05-14,536.7594
2014-05-15,536.0318
2014-05-16,535.2955
2014-05-19,535.6321
2014-05-20,536.0852
2014-05-21,537.3819
2014-05-22,539.1026
2014-05-23,541.4548
2014-05-27,544.6372
2014-05-28,547.0955
2014-05-29,549.3303
2014-05-30,551.4559
2014-06-02,552.683
2014-06-03,552.857
2014-06-04,552.943
2014-06-05,554.0846
2014-06-06,555.2223
2014-06-09,556.6992
2014-06-10,557.804
2014-06-11,558.7275
2014-06-12,558.801
2014-06-13,558.9486
2014-06-16,558.3154
2014-06-17,557.582
2014-06-18,557.8751
2014-06-19,558.5527
2014-06-20,559.3115
2014-06-23,560.7381
2014-06-24,561.862
2014-06-25,564.1542
2014-06-26,566.1176
2014-06-27,567.9817
2014-06-30,569.571
2014-07-01,571.6586
2014-07-02,573.4796
2014-07-03,575.3463
2014-07-07,576.8143
2014-07-08,576.9653
2014-07-09,577.5743
2014-07-10,577.8092
2014-07-11,578.6512
2014-07-14,580.1377
2014-07-15,581.3684
2014-07-16,582.2495
2014-07-17,582.1134
2014-07-18,584.3035
2014-07-21,585.6499
2014-07-22,587.3565
2014-07-23,589.055
2014-07-24,590.384
2014-07-25,591.117
2014-07-28,591.8696
2014-07-29,592.0678
2014-07-30,592.3889
2014-07-31,591.1662
2014-08-01,589.4932
2014-08-04,588.8053
2014-08-05,587.3133
2014-08-06,586.0921
2014-08-07,584.7319
2014-08-08,584.085
2014-08-11,583.4341
2014-08-12,582.3565
2014-08-13,582.5664
2014-08-14,582.7648
2014-08-15,582.8549
2014-08-18,583.7925
2014-08-19,585.0608
2014-08-20,586.0465
2014-08-21,586.6535
2014-08-22,587.2141
2014-08-25,587.5337
2014-08-26,587.5895
2014-08-27,587.1524
2014-08-28,586.5017
2014-08-29,586.1073
2014-09-02,586.3475
2014-09-03,586.6497
2014-09-04,587.2678
2014-09-05,588.269
2014-09-08,589.5414
2014-09-09,589.7727
2014-09-10,590.1201
2014-09-11,590.2144
2014-09-12,589.7082
2014-09-15,588.9398
2014-09-16,588.9246
2014-09-17,589.3404
2014-09-18,590.0956
2014-09-19,591.5531
2014-09-22,592.0976
2014-09-23,592.0102
2014-09-24,592.6207
2014-09-25,591.9187
2014-09-26,591.536
2014-09-29,591.1811
2014-09-30,590.9172
2014-10-01,589.8422
2014-10-02,588.9887
2014-10-03,588.7279
2014-10-06,588.6376
2014-10-07,587.253
2014-10-08,586.9185
2014-10-09,585.3843
2014-10-10,582.5087
2014-10-13,578.9126
2014-10-14,576.0343
2014-10-15,572.672
2014-10-16,569.267
2014-10-17,564.8578
2014-10-20,561.7647
2014-10-21,559.5042
2014-10-22,557.9029
2014-10-23,557.4978
2014-10-24,556.679
2014-10-27,556.0315
2014-10-28,556.3085
2014-10-29,556.5124
2014-10-30,556.8703
2014-10-31,557.9179
2014-11-03,558.4752
2014-11-04,559.0195
2014-11-05,558.7272
2014-11-06,558.0569
2014-11-07,557.463
2014-11-10,557.536
2014-11-11,557.8935
2014-11-12,557.9275
2014-11-13,557.7858
2014-11-14,557.5386
2014-11-17,556.5006
2014-11-18,555.3587
2014-11-19,554.5817
2014-11-20,553.551
2014-11-21,552.8214
2014-11-24,552.3127
2014-11-25,552.0191
2014-11-26,551.6106
2014-11-28,551.3696
2014-12-01,550.2535
2014-12-02,549.1426
2014-12-03,547.9833
2014-12-04,547.4687
2014-12-05,545.6222
2014-12-08,544.2039
2014-12-09,543.433
2014-12-10,541.967
2014-12-11,541.0283
2014-12-12,539.1694
2014-12-15,536.9475
2014-12-16,533.2535
2014-12-17,530.7008
2014-12-18,529.1693
2014-12-19,528.2998
2014-12-22,528.6808
2014-12-23,529.6417
2014-12-24,530.3358
2014-12-26,531.401
2014-12-29,531.9637
2014-12-30,532.2796
2014-12-31,532.1253
2015-01-02,531.88
2015-01-05,530.6972
2015-01-06,528.406
2015-01-07,526.1912
2015-01-08,524.3549
2015-01-09,522.1039
2015-01-12,519.7188
2015-01-13,518.0122
2015-01-14,516.8615
2015-01-15,515.6376
2015-01-16,515.144
2015-01-20,514.6484
2015-01-21,515.1952
2015-01-22,517.3004
2015-01-23,519.648
2015-01-26,521.2739
2015-01-27,521.2659
2015-01-28,520.4244
2015-01-29,519.7392
2015-01-30,521.4355
2015-02-02,522.4607
2015-02-03,523.493
2015-02-04,523.7413
2015-02-05,524.3212
2015-02-06,525.231
2015-02-09,525.6167
2015-02-10,527.0017
2015-02-11,528.0492
2015-02-12,529.7597
2015-02-13,531.7979
2015-02-17,533.0562
2015-02-18,533.9699
2015-02-19,535.1584
2015-02-20,535.791
2015-02-23,535.7156
2015-02-24,535.9951
2015-02-25,537.0746
2015-02-26,539.1904
2015-02-27,541.4227
2015-03-02,544.6225
2015-03-03,547.877
2015-03-04,550.7773
2015-03-05,553.6971
2015-03-06,555.5259
2015-03-09,557.2949
2015-03-10,557.5382
2015-03-11,557.3622
2015-03-12,557.7248
2015-03-13,557.2749
2015-03-16,557.6906
2015-03-17,557.6829
2015-03-18,558.4903
2015-03-19,558.9836
2015-03-20,559.5518
2015-03-23,560.1059
2015-03-24,561.7663
2015-03-25,562.2647
2015-03-26,562.3957
2015-03-27,561.9342
2015-03-30,561.8581
2015-03-31,561.1764
2015-04-01,560.0634
2015-04-02,558.2774
2015-04-06,556.9128
2015-04-07,555.765
2015-04-08,555.1054
2015-04-09,554.4306
2015-04-10,553.8696
2015-04-13,553.3716
2015-04-14,552.0771
2015-04-15,551.026
2015-04-16,550.3111
2015-04-17,548.6377
2015-04-20,548.2465
2015-04-21,547.7397
2015-04-22,547.8768
2015-04-23,548.7895
2015-04-24,551.1581
2015-04-27,552.5831
2015-04-28,553.7056
2015-04-29,554.4375
2015-04-30,553.8977
2015-05-01,553.637
2015-05-04,553.5611
2015-05-05,552.5596
2015-05-06,550.8948
2015-05-07,550.0515
2015-05-08,549.9466
2015-05-11,549.5498
2015-05-12,548.5193
2015-05-13,547.6594
2015-05-14,547.8061
2015-05-15,547.6808
2015-05-18,547.5845
2015-05-19,547.746
2015-05-20,548.1997
2015-05-21,549.0197
2015-05-22,549.5436
2015-05-26,549.3194
2015-05-27,549.789
2015-05-28,550.2072
2015-05-29,549.7417
2015-06-01,549.6911
2015-06-02,550.0967
2015-06-03,550.5913
2015-06-04,550.6959
2015-06-05,550.5849
2015-06-08,549.9082
2015-06-09,549.1703
2015-06-10,549.497
2015-06-11,549.5487
2015-06-12,549.3507
2015-06-15,548.7459
2015-06-16,548.3767
2015-06-17,548.2075
2015-06-18,548.9668
2015-06-19,549.7814
2015-06-22,550.7241
2015-06-23,551.9304
2015-06-24,552.5627
2015-06-25,553.0758
2015-06-26,553.0743
2015-06-29,551.9482
2015-06-30,550.8141
2015-07-01,550.0984
2015-07-02,549.8357
2015-07-06,549.4342
2015-07-07,549.491
2015-07-08,548.749
2015-07-09,548.3586
2015-07-10,549.0968
2015-07-13,551.2524
2015-07-14,554.3883
2015-07-15,557.2047
2015-07-16,561.45
2015-07-17,574.609
2015-07-20,585.8691
2015-07-21,596.2959
2015-07-22,605.7058
2015-07-23,612.2795
2015-07-24,616.3262
2015-07-27,620.3209
2015-07-28,624.0674
2015-07-29,627.6258
2015-07-30,631.1433
2015-07-31,633.6535
2015-08-03,636.6122
2015-08-04,638.9615
2015-08-05,642.2309
2015-08-06,644.8899
2015-08-07,646.747
2015-08-10,648.3083
2015-08-11,652.3075
2015-08-12,656.0372
2015-08-13,658.9394
2015-08-14,661.8376
2015-08-17,664.9111
2015-08-18,667.1796
2015-08-19,669.7377
2015-08-20,670.6656
2015-08-21,668.1288
2015-08-24,663.3651
2015-08-25,658.518
2015-08-26,658.6344
2015-08-27,659.5225
2015-08-28,659.5385
2015-08-31,658.4224
2015-09-01,655.6736
2015-09-02,654.6485
2015-09-03,652.9725
2015-09-04,650.6856
2015-09-08,650.0374
2015-09-09,649.4062
2015-09-10,649.5656
2015-09-11,650.1118
2015-09-14,650.3364
2015-09-15,651.7396
2015-09-16,653.052
2015-09-17,654.8251
2015-09-18,655.4056
2015-09-21,656.5079
2015-09-22,656.1929
2015-09-23,655.9164
2015-09-24,655.8206
2015-09-25,654.3281
2015-09-28,651.4635
2015-09-29,648.7156
2015-09-30,647.7303
2015-10-01,647.1846
2015-10-02,648.1184
2015-10-05,650.3624
2015-10-06,652.3888
2015-10-07,654.0661
2015-10-08,655.2979
2015-10-09,656.8162
2015-10-12,658.6842
2015-10-13,661.0161
2015-10-14,662.8632
2015-10-15,665.7352
2015-10-16,668.5528
2015-10-19,671.5431
2015-10-20,672.3485
2015-10-21,672.2962
2015-10-22,673.1385
2015-10-23,677.5377
2015-10-26,682.6408
2015-10-27,687.4197
2015-10-28,692.1341
2015-10-29,697.1546
2015-10-30,700.9866
2015-11-02,705.4393
2015-11-03,709.5708
2015-11-04,713.9269
2015-11-05,718.3786
2015-11-06,722.4949
2015-11-09,725.5687
2015-11-10,728.6822
2015-11-11,732.1648
2015-11-12,734.4853
2015-11-13,735.0172
2015-11-16,736.4841
2015-11-17,737.3885
2015-11-18,739.5429
2015-11-19,741.4855
2015-11-20,744.8678
2015-11-23,747.8995
2015-11-24,749.9691
2015-11-25,751.8063
2015-11-27,753.7266
2015-11-30,754.5955
2015-12-01,757.376
2015-12-02,759.3259
2015-12-03,760.171
2015-12-04,761.9843
2015-12-07,763.0324
2015-12-08,764.1855
2015-12-09,764.0298
2015-12-10,763.6498
2015-12-11,762.3898
2015-12-14,762.4041
2015-12-15,762.1837
2015-12-16,763.5557
2015-12-17,764.1533
2015-12-18,763.4577
2015-12-21,763.2046
2015-12-22,763.5785
2015-12-23,764.0481
2015-12-24,764.2188
2015-12-28,765.9351
2015-12-29,768.6041
2015-12-30,770.6704
2015-12-31,771.3694
2016-01-04,770.2333
2016-01-05,769.4044
2016-01-06,768.4449
2016-01-07,765.8311
2016-01-08,762.5053
2016-01-11,759.7019
2016-01-12,758.3341
2016-01-13,754.6423
2016-01-14,752.4278
2016-01-15,748.4337
2016-01-19,745.6381
2016-01-20,743.0593
2016-01-21,741.4984
2016-01-22,741.8757
2016-01-25,741.0894
2016-01-26,740.3942
2016-01-27,738.2215
2016-01-28,739.1813
2016-01-29,741.2926
2016-02-01,744.1
2016-02-02,747.6057
2016-02-03,747.7747
2016-02-04,746.0847
2016-02-05,742.0538
2016-02-08,738.4449
2016-02-09,734.8806
2016-02-10,732.211
2016-02-11,729.749
2016-02-12,727.572
2016-02-16,726.6261
2016-02-17,727.135
2016-02-18,726.2183
2016-02-19,725.8271
2016-02-22,726.134
2016-02-23,725.2917
2016-02-24,724.8735
2016-02-25,725.2779
2016-02-26,725.2381
2016-02-29,724.4745
2016-03-01,726.1598
2016-03-02,727.4284
2016-03-03,727.8247
2016-03-04,728.0528
2016-03-07,726.6002
2016-03-08,725.3554
2016-03-09,725.3606
2016-03-10,726.0091
2016-03-11,727.8054
2016-03-14,729.942
2016-03-15,731.9066
2016-03-16,734.3307
2016-03-17,736.6307
2016-03-18,738.4192
2016-03-21,740.6802
2016-03-22,742.5249
2016-03-23,743.9568
2016-03-24,744.9933
2016-03-28,745.7825
2016-03-29,747.6975
2016-03-30,749.6635
2016-03-31,750.9241
2016-04-01,752.7094
2016-04-04,753.8914
2016-04-05,754.337
2016-04-06,755.6449
2016-04-07,756.0711
2016-04-08,756.3948
2016-04-11,756.5039
2016-04-12,757.2483
2016-04-13,758.6446
2016-04-14,760.2394
2016-04-15,762.1214
2016-04-18,764.5555
2016-04-19,765.6693
2016-04-20,766.5503
2016-04-21,767.8312
2016-04-22,764.9683
2016-04-25,762.8008
2016-04-26,759.236
2016-04-27,755.6383
2016-04-28,750.8213
2016-04-29,746.7316
2016-05-02,743.6534
2016-05-03,740.2997
2016-05-04,737.5445
2016-05-05,735.3698
2016-05-06,734.3993
2016-05-09,733.8975
2016-05-10,734.4196
2016-05-11,734.0511
2016-05-12,733.4815
2016-05-13,732.6575
2016-05-16,732.433
2016-05-17,731.267
2016-05-18,730.3635
2016-05-19,728.9298
2016-05-20,728.2422
2016-05-23,727.1953
2016-05-24,727.751
2016-05-25,728.7366
2016-05-26,729.517
2016-05-27,731.2391
2016-05-31,732.9164
2016-06-01,734.3967
2016-06-02,735.337
2016-06-03,735.3868
2016-06-06,734.8795
2016-06-07,734.5186
2016-06-08,735.3197
2016-06-09,736.0054
2016-06-10,735.7373
2016-06-13,735.3699
2016-06-14,735.168
2016-06-15,734.8844
2016-06-16,733.8716
2016-06-17,731.0505
2016-06-20,728.6771
2016-06-21,726.7917
2016-06-22,725.2372
2016-06-23,724.2499
2016-06-24,720.5308
2016-06-27,716.7793
2016-06-28,714.3489
2016-06-29,712.5243
2016-06-30,711.6677
2016-07-01,711.5327
2016-07-05,710.9
2016-07-06,710.7162
2016-07-07,710.387
2016-07-08,711.0911
2016-07-11,712.6253
2016-07-12,714.5191
2016-07-13,715.9439
2016-07-14,717.835
2016-07-15,719.5298
2016-07-18,722.7364
2016-07-19,725.6577
2016-07-20,728.6503
2016-07-21,731.1036
2016-07-22,733.7871
2016-07-25,736.0474
2016-07-26,738.1048
2016-07-27,740.3776
2016-07-28,742.8026
2016-07-29,747.4252
2016-08-01,752.5219
2016-08-02,757.055
2016-08-03,761.0422
2016-08-04,764.4905
2016-08-05,768.5324
2016-08-08,772.0274
2016-08-09,775.4038
2016-08-10,778.5549
2016-08-11,781.3782
2016-08-12,783.8232
2016-08-15,785.9314
2016-08-16,787.3846
2016-08-17,789.1023
2016-08-18,790.4021
2016-08-19,791.2828
2016-08-22,791.8226
2016-08-23,792.2766
2016-08-24,792.4026
2016-08-25,792.2976
2016-08-26,792.3855
2016-08-29,792.7126
2016-08-30,792.6371
2016-08-31,792.3717
2016-09-01,792.2791
2016-09-02,792.7163
2016-09-06,794.1738
2016-09-07,795.4897
2016-09-08,796.1897
2016-09-09,795.4554
2016-09-12,795.7759
2016-09-13,795.1039
2016-09-14,794.6616
2016-09-15,795.2872
2016-09-16,795.5427
2016-09-19,795.5281
2016-09-20,795.9331
2016-09-21,796.7994
2016-09-22,798.6233
2016-09-23,800.1792
2016-09-26,800.4145
2016-09-27,801.3969
2016-09-28,802.222
2016-09-29,802.2618
2016-09-30,802.4331
2016-10-03,802.2375
2016-10-04,802.2901
2016-10-05,802.1892
2016-10-06,802.274
2016-10-07,802.1251
2016-10-10,803.2722
2016-10-11,803.872
2016-10-12,804.6242
2016-10-13,804.5724
2016-10-14,804.575
2016-10-17,804.7907
2016-10-18,806.3811
2016-10-19,808.3534
2016-10-20,809.6178
2016-10-21,810.9933
2016-10-24,813.3501
2016-10-25,814.7977
2016-10-26,815.4932
2016-10-27,815.67
2016-10-28,816.0405
2016-10-31,815.4557
2016-11-01,814.5056
2016-11-02,812.0213
2016-11-03,809.1802
2016-11-04,806.5059
2016-11-07,806.0796
2016-11-08,806.6416
2016-11-09,806.5414
2016-11-10,804.0413
2016-11-11,800.9659
2016-11-14,796.4187
2016-11-15,794.394
2016-11-16,793.0213
2016-11-17,792.3678
2016-11-18,790.8061
2016-11-21,790.2341
2016-11-22,789.7356
2016-11-23,788.7132
2016-11-25,787.9053
2016-11-28,787.7038
2016-11-29,787.8692
2016-11-30,786.7273
2016-12-01,784.5943
2016-12-02,782.6767
2016-12-05,782.2523
2016-12-06,781.674
2016-12-07,782.6069
2016-12-08,783.8034
2016-12-09,786.2459
2016-12-12,788.3082
2016-12-13,790.8827
2016-12-14,793.4548
2016-12-15,795.5686
2016-12-16,796.9278
2016-12-19,798.4109
2016-12-20,800.0098
2016-12-21,801.1708
2016-12-22,801.9812
2016-12-23,802.5354
2016-12-27,803.2396
2016-12-28,803.3663
2016-12-29,803.32
2016-12-30,802.2848
2017-01-03,802.83
2017-01-04,803.3005
2017-01-05,804.2262
2017-01-06,806.2246
2017-01-09,808.2204
2017-01-10,809.9146
2017-01-11,811.8142
2017-01-12,813.5014
2017-01-13,815.1622
2017-01-17,816.3334
2017-01-18,817.5417
2017-01-19,818.192
2017-01-20,819.1423
2017-01-23,821.5506
2017-01-24,824.2153
2017-01-25,827.4758
2017-01-26,830.2857
2017-01-27,831.6899
2017-01-30,830.9414
2017-01-31,829.9174
2017-02-01,828.5196
2017-02-02,827.5425
2017-02-03,826.8365
2017-02-06,826.3397
2017-02-07,826.615
2017-02-08,826.9259
2017-02-09,827.2244
2017-02-10,827.9507
2017-02-13,828.9992
2017-02-14,830.0497
2017-02-15,830.7421
2017-02-16,831.8305
2017-02-17,833.2324
2017-02-21,834.7598
2017-02-22,836.3407
2017-02-23,837.7368
2017-02-24,838.6962
2017-02-27,839.7413
2017-02-28,840.2355
2017-03-01,841.8083
2017-03-02,842.5742
2017-03-03,843.1938
2017-03-06,843.582
2017-03-07,844.3027
2017-03-08,845.192
2017-03-09,846.3966
2017-03-10,847.826
2017-03-13,849.4216
2017-03-14,850.9919
2017-03-15,852.6489
2017-03-16,854.3014
2017-03-17,856.0222
2017-03-20,857.1544
2017-03-21,856.4863
2017-03-22,855.8495
2017-03-23,854.3067
2017-03-24,852.4813
2017-03-27,851.1507
2017-03-28,850.1487
2017-03-29,850.1222
2017-03-30,850.061
2017-03-31,849.8457
2017-04-03,850.5032
2017-04-04,850.7001
2017-04-05,850.5296
2017-04-06,850.012
2017-04-07,849.2585
2017-04-10,848.5386
2017-04-11,847.714
2017-04-12,847.1184
2017-04-13,846.4576
2017-04-17,847.2835
2017-04-18,847.9222
2017-04-19,848.7401
2017-04-20,849.8201
2017-04-21,850.6896
2017-04-24,853.3792
2017-04-25,856.7564
2017-04-26,859.8406
2017-04-27,862.85
2017-04-28,868.7234
2017-05-01,874.8278
2017-05-02,880.7575
2017-05-03,887.2044
2017-05-04,893.6345
2017-05-05,899.0293
2017-05-08,904.7113
2017-05-09,909.6635
2017-05-10,913.9661
2017-05-11,917.9588
2017-05-12,921.4999
2017-05-15,925.0923
2017-05-16,928.8559
2017-05-17,930.1239
2017-05-18,932.0645
2017-05-19,934.2155
2017-05-22,937.0588
2017-05-23,940.2484
2017-05-24,943.8066
2017-05-25,948.3832
2017-05-26,952.6581
2017-05-30,956.8021
2017-05-31,959.6866
2017-06-01,962.4108
2017-06-02,965.6212
2017-06-05,969.2649
2017-06-06,971.8758
2017-06-07,974.7058
2017-06-08,977.5224
2017-06-09,976.8174
2017-06-12,975.3881
2017-06-13,974.9226
2017-06-14,974.2566
2017-06-15,972.916
2017-06-16,971.5545
2017-06-19,971.9036
2017-06-20,971.6261
2017-06-21,972.2893
2017-06-22,972.7018
2017-06-23,973.9768
2017-06-26,973.7971
2017-06-27,971.3488
2017-06-28,970.3642
2017-06-29,967.2647
2017-06-30,963.6852
2017-07-03,959.4733
2017-07-05,956.8816
2017-07-06,954.1014
2017-07-07,952.8356
2017-07-10,952.6607
2017-07-11,952.7435
2017-07-12,954.1642
2017-07-13,955.5628
2017-07-14,957.5959
2017-07-17,959.3448
2017-07-18,961.9739
2017-07-19,964.9069
2017-07-20,967.5053
2017-07-21,970.0133
2017-07-24,972.7082
2017-07-25,972.3579
2017-07-26,971.6867
2017-07-27,969.8604
2017-07-28,968.7622
2017-07-31,966.5468
2017-08-01,964.6433
2017-08-02,963.0239
2017-08-03,960.8597
2017-08-04,959.4245
2017-08-07,958.1222
2017-08-08,956.7953
2017-08-09,955.2034
2017-08-10,952.1926
2017-08-11,950.0876
2017-08-14,949.0249
2017-08-15,947.9826
2017-08-16,947.629
2017-08-17,945.7272
2017-08-18,943.8655
2017-08-21,941.6755
2017-08-22,941.554
2017-08-23,941.6517
2017-08-24,941.1982
2017-08-25,940.1794
2017-08-28,939.0318
2017-08-29,938.7192
2017-08-30,939.1869
2017-08-31,940.7158
2017-09-01,941.7895
2017-09-05,941.7601
2017-09-06,941.7848
2017-09-07,942.5567
2017-09-08,942.4475
2017-09-11,942.5278
2017-09-12,942.9204
2017-09-13,943.6365
2017-09-14,943.3026
2017-09-15,942.5395
2017-09-18,941.3214
2017-09-19,940.8965
2017-09-20,941.5292
2017-09-21,942.1026
2017-09-22,942.2129
2017-09-25,941.4573
2017-09-26,941.0738
2017-09-27,942.8668
2017-09-28,944.9566
2017-09-29,947.696
2017-10-02,949.5792
2017-10-03,951.7221
2017-10-04,953.1562
2017-10-05,956.2071
2017-10-06,959.7721
2017-10-09,962.8709
2017-10-10,965.2451
2017-10-11,969.0932
2017-10-12,972.5748
2017-10-13,975.9363
2017-10-16,979.1185
2017-10-17,982.1549
2017-10-18,985.0677
2017-10-19,986.6651
2017-10-20,988.4179
2017-10-23,988.1438
2017-10-24,988.1768
2017-10-25,988.4895
2017-10-26,988.7686
2017-10-27,993.0449
2017-10-30,996.8625
2017-10-31,1000.308
2017-11-01,1004.3358
2017-11-02,1008.0153
2017-11-03,1012.0129
2017-11-06,1014.9335
2017-11-07,1018.5008
2017-11-08,1022.2903
2017-11-09,1024.7121
2017-11-10,1026.5634
2017-11-13,1027.9573
2017-11-14,1029.2604
2017-11-15,1029.9414
2017-11-16,1031.706
2017-11-17,1032.1045
2017-11-20,1032.3479
2017-11-21,1034.0576
2017-11-22,1035.7588
2017-11-24,1037.736
2017-11-27,1041.0002
2017-11-28,1043.123
2017-11-29,1042.5761
2017-11-30,1041.966
2017-12-01,1040.3568
2017-12-04,1037.6438
2017-12-05,1035.9254
2017-12-06,1035.6201
2017-12-07,1036.4725
2017-12-08,1037.7017
2017-12-11,1039.0606
2017-12-12,1039.9853
2017-12-13,1041.0715
2017-12-14,1042.6333
2017-12-15,1045.4301
2017-12-18,1049.2072
2017-12-19,1052.1189
2017-12-20,1054.1609
2017-12-21,1055.7504
2017-12-22,1056.9989
2017-12-26,1057.8419
2017-12-27,1058.0664
2017-12-28,1057.8649
2017-12-29,1057.4396
2018-01-02,1058.9416
2018-01-03,1062.0443
2018-01-04,1065.2553
2018-01-05,1069.5443
2018-01-08,1073.7982
2018-01-09,1077.5117
2018-01-10,1080.6192
2018-01-11,1083.6126
2018-01-12,1088.0923
2018-01-16,1092.1502
2018-01-17,1096.6216
2018-01-18,1100.3691
2018-01-19,1104.4768
2018-01-22,1110.1609
2018-01-23,1116.4475
2018-01-24,1121.6706
2018-01-25,1127.4296
2018-01-26,1133.1563
2018-01-29,1138.2347
2018-01-30,1141.9619
2018-01-31,1145.796
2018-02-01,1149.205
2018-02-02,1146.3473
2018-02-05,1138.3514
2018-02-06,1133.216
2018-02-07,1125.8059
2018-02-08,1114.5587
2018-02-09,1108.055
2018-02-12,1102.9603
2018-02-13,1098.3107
2018-02-14,1095.8716
2018-02-15,1095.4419
2018-02-16,1095.4474
2018-02-20,1096.2229
2018-02-21,1097.8922
2018-02-22,1099.0358
2018-02-23,1101.8028
2018-02-26,1105.793
2018-02-27,1106.9089
2018-02-28,1106.6243
2018-03-01,1103.2705
2018-03-02,1101.4486
2018-03-05,1100.8116
2018-03-06,1100.82
2018-03-07,1102.1743
2018-03-08,1104.7653
2018-03-09,1110.1058
2018-03-12,1115.4223
2018-03-13,1117.7545
2018-03-14,1120.7198
2018-03-15,1123.5665
2018-03-16,1124.6001
2018-03-19,1122.2639
2018-03-20,1119.7436
2018-03-21,1117.2918
2018-03-22,1111.1831
2018-03-23,1103.1228
2018-03-26,1098.453
2018-03-27,1089.7375
2018-03-28,1081.6844
2018-03-29,1077.442
2018-04-02,1071.2695
2018-04-03,1066.2609
2018-04-04,1062.7799
2018-04-05,1059.9094
2018-04-06,1055.1514
2018-04-09,1051.8122
2018-04-10,1050.3539
2018-04-11,1047.945
2018-04-12,1046.9302
2018-04-13,1045.893
2018-04-16,1045.9128
2018-04-17,1049.0982
2018-04-18,1051.6022
2018-04-19,1055.2067
2018-04-20,1057.3128
2018-04-23,1058.8839
2018-04-24,1055.4321
2018-04-25,1052.3424
2018-04-26,1051.4822
2018-04-27,1049.5743
2018-04-30,1046.6225
2018-05-01,1046.0632
2018-05-02,1044.1572
2018-05-03,1042.4565
2018-05-04,1043.2702
2018-05-07,1044.8121
2018-05-08,1046.1242
2018-05-09,1050.2029
2018-05-10,1055.4664
2018-05-11,1060.0296
2018-05-14,1064.4649
2018-05-15,1066.4082
2018-05-16,1068.0922
2018-05-17,1069.3463
2018-05-18,1069.3743
2018-05-21,1070.7681
2018-05-22,1071.2007
2018-05-23,1072.6063
2018-05-24,1073.8296
2018-05-25,1074.8058
2018-05-29,1074.1643
2018-05-30,1074.4791
2018-05-31,1076.9097
2018-06-01,1082.4421
2018-06-04,1089.1657
2018-06-05,1095.0566
2018-06-06,1099.9988
2018-06-07,1103.277
2018-06-08,1106.0802
2018-06-11,1109.3963
2018-06-12,1113.091
2018-06-13,1116.0566
2018-06-14,1120.2522
2018-06-15,1123.9681
2018-06-18,1129.6455
2018-06-19,1134.3164
2018-06-20,1139.0548
2018-06-21,1141.9486
2018-06-22,1144.5526
2018-06-25,1144.0504
2018-06-26,1142.9618
2018-06-27,1140.4835
2018-06-28,1139.1784
2018-06-29,1138.2272
2018-07-02,1138.597
2018-07-03,1136.4715
2018-07-05,1136.9304
2018-07-06,1138.659
2018-07-09,1141.3848
2018-07-10,1143.8377
2018-07-11,1146.4684
2018-07-12,1151.6866
2018-07-13,1156.7088
2018-07-16,1160.4994
2018-07-17,1165.5071
2018-07-18,1170.0217
2018-07-19,1172.791
2018-07-20,1175.1805
2018-07-23,1178.5918
2018-07-24,1186.1688
2018-07-25,1194.7184
2018-07-26,1203.3643
2018-07-27,1208.081
2018-07-30,1210.1724
2018-07-31,1211.796
2018-08-01,1213.8144
2018-08-02,1216.4159
2018-08-03,1218.4868
2018-08-06,1220.3138
2018-08-07,1223.6972
2018-08-08,1227.2813
2018-08-09,1230.8221
2018-08-10,1232.8876
2018-08-13,1234.3879
2018-08-14,1236.65
2018-08-15,1236.2281
2018-08-16,1235.0692
2018-08-17,1233.2388
