,Ticker,Open_date,Open_price,Quantity,Trade_price,Close_date,Close_price,Profit,Expiry,Status
25,CMCSA,2021-01-25 00:00:00,48.5,1050,50925.0,2021-02-05 00:00:00,51.11000061035156,2740.5006408691406,0,closed
26,AAPL,2021-01-25 00:00:00,143.07000732421875,356,50932.922607421875,2021-01-29 00:00:00,131.9600067138672,-3955.1602172851562,0,closed
27,LLY,2021-01-25 00:00:00,208.2400054931641,244,50810.56134033204,2021-02-02 00:00:00,197.55999755859372,-2605.921936035171,0,closed
28,GE,2021-01-25 00:00:00,11.140000343322754,4573,50943.22157001495,2021-02-05 00:00:00,11.399999618530272,1188.9766855239795,0,closed
29,PYPL,2021-01-25 00:00:00,253.8000030517578,200,50760.00061035156,2021-01-26 00:00:00,241.0,-2560.0006103515625,0,closed
30,TMO,2021-02-01 00:00:00,516.8400268554688,96,49616.642578125,2021-02-04 00:00:00,488.9599914550781,-2676.4833984375,0,closed
31,DUK,2021-02-01 00:00:00,94.0500030517578,528,49658.40161132812,2021-02-12 00:00:00,89.81999969482422,-2233.44177246093,0,closed
32,DHR,2021-02-01 00:00:00,239.5,207,49576.5,2021-02-12 00:00:00,245.8999938964844,1324.798736572273,0,closed
33,ABT,2021-02-01 00:00:00,123.23999786376952,403,49665.719139099114,2021-02-12 00:00:00,128.22999572753906,2010.9691390991284,0,closed
34,DIS,2021-02-01 00:00:00,170.83999633789062,291,49714.43893432617,2021-02-12 00:00:00,187.6699981689453,4897.530532836914,0,closed
35,MCD,2021-02-01 00:00:00,208.47999572753903,238,49618.23898315429,2021-02-12 00:00:00,213.8999938964844,1289.959564208999,0,closed
36,BLK,2021-02-01 00:00:00,708.0,70,49560.0,2021-02-12 00:00:00,722.97998046875,1048.5986328125,0,closed
37,BKNG,2021-02-01 00:00:00,1996.18994140625,24,47908.55859375,2021-02-12 00:00:00,2150.580078125,3705.36328125,0,closed
38,CL,2021-02-01 00:00:00,78.63999938964844,632,49700.47961425781,2021-02-12 00:00:00,78.43000030517578,-132.71942138671875,0,closed
39,PEP,2021-02-01 00:00:00,136.97999572753906,363,49723.73844909668,2021-02-12 00:00:00,133.8699951171875,-1128.9302215576172,0,closed
40,CRM,2021-02-08 00:00:00,239.50999450683597,83,19879.329544067386,2021-02-22 00:00:00,240.9499969482422,119.52020263671511,0,closed
41,MET,2021-02-08 00:00:00,52.7599983215332,378,19943.27936553955,2021-02-22 00:00:00,57.43999862670898,1769.0401153564417,0,closed
42,KO,2021-02-08 00:00:00,49.959999084472656,399,19934.03963470459,2021-02-22 00:00:00,50.630001068115234,267.3307914733887,0,closed
43,CSCO,2021-02-08 00:00:00,48.560001373291016,411,19958.160564422607,2021-02-10 00:00:00,47.2400016784668,-542.5198745727539,0,closed
44,AAPL,2021-02-08 00:00:00,136.02999877929688,146,19860.379821777344,2021-02-18 00:00:00,129.7100067138672,-922.7188415527344,0,closed
45,WMT,2021-02-08 00:00:00,144.80999755859375,137,19838.969665527344,2021-02-18 00:00:00,137.66000366210938,-979.5491638183594,0,closed
46,V,2021-02-08 00:00:00,210.0,95,19950.0,2021-02-22 00:00:00,208.32000732421875,-159.59930419921875,0,closed
47,GD,2021-02-08 00:00:00,159.0,125,19875.0,2021-02-22 00:00:00,166.4199981689453,927.4997711181641,0,closed
48,CHTR,2021-02-08 00:00:00,616.6300048828125,32,19732.16015625,2021-02-22 00:00:00,596.5,-644.16015625,0,closed
49,LOW,2021-02-08 00:00:00,175.97999572753906,113,19885.739517211914,2021-02-22 00:00:00,172.41000366210938,-403.4091033935547,0,closed
50,UNP,2021-02-16 00:00:00,213.3699951171875,945,201634.6453857422,2021-03-01 00:00:00,209.17999267578125,-3959.5523071289062,0,closed
51,AXP,2021-02-16 00:00:00,128.91000366210938,1565,201744.15573120117,2021-03-01 00:00:00,138.7100067138672,15337.004776000977,0,closed
52,TXN,2021-02-16 00:00:00,180.0,1120,201600.0,2021-02-23 00:00:00,172.85000610351562,-8007.9931640625,0,closed
53,EMR,2021-02-16 00:00:00,86.0,2346,201756.0,2021-03-01 00:00:00,88.44000244140625,5724.2457275390625,0,closed
54,CAT,2021-02-23 00:00:00,219.52999877929688,381,83640.92953491211,2021-03-04 00:00:00,212.7700042724609,-2575.5579071045067,0,closed
55,ORCL,2021-02-23 00:00:00,64.41999816894531,1299,83681.57762145996,2021-03-08 00:00:00,72.16000366210938,10054.267135620117,0,closed
56,TMUS,2021-02-24 00:00:00,117.72000122070312,170,20012.40020751953,2021-03-09 00:00:00,126.30999755859376,1460.29937744141,0,closed
57,CAT,2021-02-24 00:00:00,220.41000366210935,90,19836.90032958984,2021-03-04 00:00:00,212.7700042724609,-687.5999450683594,0,closed
58,LMT,2021-02-24 00:00:00,347.2799987792969,57,19794.959930419922,2021-03-09 00:00:00,337.5,-557.4599304199219,0,closed
59,UNH,2021-02-24 00:00:00,328.489990234375,60,19709.3994140625,2021-03-09 00:00:00,351.9800109863281,1409.4012451171875,0,closed
60,MS,2021-02-24 00:00:00,77.68000030517578,257,19963.760078430176,2021-03-09 00:00:00,80.8499984741211,814.6895294189453,0,closed
61,QCOM,2021-02-24 00:00:00,136.39999389648438,146,19914.39910888672,2021-03-04 00:00:00,127.8000030517578,-1255.5986633300818,0,closed
62,FB,2021-02-24 00:00:00,262.3299865722656,76,19937.078979492188,2021-03-09 00:00:00,265.739990234375,259.1602783203125,0,closed
63,FDX,2021-02-24 00:00:00,254.3600006103516,78,19840.080047607426,2021-03-09 00:00:00,257.9200134277344,277.68099975585574,0,closed
64,PEP,2021-02-24 00:00:00,131.85000610351562,151,19909.35092163086,2021-03-09 00:00:00,132.25,60.399078369140625,0,closed
65,GILD,2021-02-24 00:00:00,63.560001373291016,314,19957.84043121338,2021-03-09 00:00:00,64.33000183105469,241.78014373779297,0,closed
66,AMGN,2021-03-05 00:00:00,222.4499969482422,193,42932.84941101074,2021-03-18 00:00:00,244.4199981689453,4240.210235595703,0,closed
67,CRM,2021-03-05 00:00:00,210.00999450683597,204,42842.03887939454,2021-03-18 00:00:00,209.47999572753903,-108.11975097657705,0,closed
68,XOM,2021-03-05 00:00:00,59.83000183105469,717,42898.11131286621,2021-03-18 00:00:00,56.810001373291016,-2165.3403282165527,0,closed
69,MA,2021-03-05 00:00:00,354.9200134277344,121,42945.32162475586,2021-03-18 00:00:00,367.0,1461.6783752441406,0,closed
70,JNJ,2021-03-05 00:00:00,153.97999572753906,278,42806.43881225586,2021-03-18 00:00:00,160.47000122070312,1804.2215270996094,0,closed
71,AXP,2021-03-05 00:00:00,144.66000366210938,296,42819.361083984375,2021-03-18 00:00:00,142.5800018310547,-615.6805419921875,0,closed
72,BAC,2021-03-05 00:00:00,37.02999877929688,1160,42954.79858398438,2021-03-18 00:00:00,38.93999862670898,2215.5998229980323,0,closed
73,IBM,2021-03-05 00:00:00,120.63999938964844,356,42947.839782714844,2021-03-18 00:00:00,130.05999755859375,3353.5193481445312,0,closed
74,QCOM,2021-03-05 00:00:00,130.9199981689453,328,42941.75939941406,2021-03-08 00:00:00,123.1999969482422,-2532.1604003906177,0,closed
75,PG,2021-03-05 00:00:00,122.76000213623048,349,42843.24074554444,2021-03-18 00:00:00,128.6999969482422,2073.0581893920826,0,closed
76,QCOM,2021-03-10 00:00:00,130.6699981689453,1568,204890.55712890625,2021-03-23 00:00:00,132.52000427246094,2900.8095703125,0,closed
77,PYPL,2021-03-10 00:00:00,249.30999755859372,822,204932.81799316403,2021-03-23 00:00:00,243.7700042724609,-4553.874481201172,0,closed
78,FB,2021-03-10 00:00:00,268.6400146484375,762,204703.69116210938,2021-03-23 00:00:00,290.6300048828125,16756.37255859375,0,closed
79,IBM,2021-03-19 00:00:00,130.02000427246094,1595,207381.9068145752,2021-04-01 00:00:00,133.22999572753906,5119.936370849609,0,closed
80,MO,2021-03-19 00:00:00,50.70000076293945,4091,207413.7031211853,2021-04-01 00:00:00,51.0,1227.2968788146973,0,closed
81,SO,2021-03-24 00:00:00,60.27999877929688,3491,210437.47573852542,2021-04-07 00:00:00,62.79999923706055,8797.32159805295,0,closed
82,PEP,2021-03-24 00:00:00,139.00999450683594,1513,210322.12168884277,2021-04-07 00:00:00,143.41000366210938,6657.213851928711,0,closed
83,PG,2021-03-24 00:00:00,130.94000244140625,1607,210420.58392333984,2021-04-07 00:00:00,136.74000549316406,9320.604904174805,0,closed
84,BLK,2021-04-05 00:00:00,772.4500122070312,274,211651.30334472656,2021-04-16 00:00:00,811.4500122070312,10686.0,0,closed
85,DIS,2021-04-05 00:00:00,191.47000122070312,1105,211574.35134887695,2021-04-16 00:00:00,187.25999450683597,-4652.057418823213,0,closed
86,BLK,2021-04-08 00:00:00,791.0,273,215943.0,2021-04-21 00:00:00,811.530029296875,5604.697998046875,0,closed
87,XOM,2021-04-08 00:00:00,55.93000030517578,3873,216616.8911819458,2021-04-21 00:00:00,56.0,271.1088180541992,0,closed
88,AAPL,2021-04-08 00:00:00,128.9499969482422,1680,216635.99487304688,2021-04-21 00:00:00,133.5,7644.005126953125,0,closed
89,TMUS,2021-04-19 00:00:00,133.58999633789062,1630,217751.69403076172,2021-04-30 00:00:00,132.1300048828125,-2379.7860717773438,0,closed
90,BIIB,2021-04-19 00:00:00,269.54998779296875,808,217796.39013671875,2021-04-30 00:00:00,267.3299865722656,-1793.760986328125,0,closed
91,IBM,2021-04-22 00:00:00,143.6999969482422,1534,220435.79531860352,2021-05-05 00:00:00,145.22000122070312,2331.686553955078,0,closed
92,COP,2021-04-22 00:00:00,50.040000915527344,4408,220576.32403564453,2021-05-05 00:00:00,55.43999862670898,23803.189910888643,0,closed
93,NKE,2021-04-22 00:00:00,129.88999938964844,1698,220553.21896362305,2021-05-05 00:00:00,132.2100067138672,3939.3724365234375,0,closed
94,COF,2021-05-03 00:00:00,151.07000732421875,1454,219655.79064941406,2021-05-14 00:00:00,158.11000061035156,10236.15023803711,0,closed
95,TMUS,2021-05-06 00:00:00,133.67999267578125,1688,225651.82763671875,2021-05-19 00:00:00,134.35000610351562,1130.982666015625,0,closed
96,COP,2021-05-06 00:00:00,55.5,4067,225718.5,2021-05-19 00:00:00,55.58000183105469,325.36744689941406,0,closed
97,MS,2021-05-06 00:00:00,84.93000030517578,2658,225743.94081115723,2021-05-19 00:00:00,86.05000305175781,2976.967300415039,0,closed
98,XOM,2021-05-06 00:00:00,60.86000061035156,3709,225729.74226379395,2021-05-19 00:00:00,58.97999954223633,-6972.923961639404,0,closed
99,V,2021-05-17 00:00:00,226.17999267578125,1007,227763.25262451172,2021-05-28 00:00:00,227.3000030517578,1127.8504486083984,0,closed
100,TMO,2021-05-20 00:00:00,457.7000122070313,496,227019.20605468753,2021-06-03 00:00:00,445.3299865722656,-6135.532714843779,0,closed
101,TGT,2021-05-20 00:00:00,218.27999877929688,1041,227229.47872924805,2021-06-03 00:00:00,229.17999267578125,11346.893646240234,0,closed
102,ADBE,2021-05-20 00:00:00,483.6799926757813,469,226845.91656494144,2021-06-03 00:00:00,493.1400146484375,4436.750305175752,0,closed
103,TGT,2021-05-21 00:00:00,222.2100067138672,1022,227098.62686157227,2021-06-04 00:00:00,231.33999633789065,9330.849395751982,0,closed
104,SPG,2021-06-01 00:00:00,129.6999969482422,1754,227493.7946472168,2021-06-14 00:00:00,133.27999877929688,6279.323211669922,0,closed
105,BIIB,2021-06-04 00:00:00,274.1700134277344,836,229206.13122558594,2021-06-17 00:00:00,383.5199890136719,91416.57958984375,0,closed
106,AMT,2021-06-04 00:00:00,264.5899963378906,867,229399.52682495117,2021-06-17 00:00:00,269.510009765625,4265.651641845703,0,closed
107,GM,2021-06-04 00:00:00,63.56999969482422,3609,229424.1288986206,2021-06-14 00:00:00,60.790000915527344,-10033.015594482422,0,closed
108,AMT,2021-06-07 00:00:00,266.0899963378906,869,231232.20681762695,2021-06-18 00:00:00,265.94000244140625,-130.34469604492188,0,closed
109,BLK,2021-06-15 00:00:00,878.6500244140625,262,230206.30639648438,2021-06-28 00:00:00,878.739990234375,23.571044921875,0,closed
110,QCOM,2021-06-15 00:00:00,137.13999938964844,1681,230532.33897399902,2021-06-28 00:00:00,139.72000122070312,4336.98307800293,0,closed
111,BLK,2021-06-18 00:00:00,850.9199829101562,293,249319.55499267578,2021-07-01 00:00:00,879.22998046875,8294.829284667969,0,closed
112,TMUS,2021-06-18 00:00:00,146.22999572753906,1707,249614.60270690918,2021-07-01 00:00:00,145.33999633789062,-1519.2289581298828,0,closed
113,BLK,2021-06-21 00:00:00,849.0,294,249606.0,2021-07-02 00:00:00,893.6300048828125,13121.221435546875,0,closed
114,AMT,2021-06-29 00:00:00,271.4100036621094,923,250511.43338012695,2021-07-13 00:00:00,280.1300048828125,8048.561126708984,0,closed
115,BLK,2021-06-29 00:00:00,880.9299926757812,284,250184.11791992188,2021-07-13 00:00:00,907.97998046875,7682.196533203125,0,closed
116,NKE,2021-07-02 00:00:00,158.2100067138672,1592,251870.33068847656,,,,2,open
117,MS,2021-07-02 00:00:00,91.9000015258789,2741,251897.90418243408,2021-07-08 00:00:00,87.63999938964844,-11676.665855407715,0,closed
118,AAPL,2021-07-06 00:00:00,140.07000732421875,1817,254507.20330810547,,,,3,open
119,IBM,2021-07-09 00:00:00,141.4499969482422,1782,252063.89456176758,,,,6,open
120,WMT,,,,,,,,,pending
121,PEP,,,,,,,,,pending
